iso_code,continent,location,date,total_cases,new_cases,total_cases_growth,total_deaths,new_deaths,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,population,Entity,Code,Day,Pfizer/BioNTech,Pfizer_growth,Moderna,Moderna_growth,Oxford/AstraZeneca,Oxford/AstraZeneca_growth,Johnson&Johnson,Johnson&Johnson_growth,Sputnik V,Sputnik V_growth,Sinovac,Sinovac_growth,Sinopharm/Beijing,Sinopharm/Beijing_growth,CanSino
KOR,Asia,South Korea,20/08/2021,234739,1880,0.008073555,2202,5,0.0127,78.7,people tested,36103690,25665460,11604293,296,1026163,51305184,South Korea,KOR,20/08/2021,16892894,0.02554966,2264510,,15779925,,1166361,,0,,0,,0,,0
KOR,Asia,South Korea,21/08/2021,236366,1627,0.006931102,2215,13,0.0123,81.5,people tested,36593744,26031080,11728722,322,490054,51305184,South Korea,KOR,21/08/2021,17092905,0.011839949,2415997,,15918459,,1166383,,0,,0,,0,,0
KOR,Asia,South Korea,22/08/2021,237782,1416,0.005990709,2222,7,0.0123,81.6,people tested,36637132,26071686,11731501,338,43388,51305184,South Korea,KOR,22/08/2021,17119898,0.001579193,2429229,,15921609,,1166396,,0,,0,,0,,0
KOR,Asia,South Korea,23/08/2021,239287,1505,0.006329327,2228,6,0.0124,80.6,people tested,37741255,26460412,12451374,360,1104123,51305184,South Korea,KOR,23/08/2021,17463419,0.020065599,2438328,,16668613,,1170895,,0,,0,,0,,0
KOR,Asia,South Korea,24/08/2021,241439,2152,0.008993385,2237,9,0.0121,82.5,people tested,38743297,26866595,13056568,394,1002042,51305184,South Korea,KOR,24/08/2021,17819966,0.020416792,2448928,,17294139,,1180264,,0,,0,,0,,0
KOR,Asia,South Korea,25/08/2021,243317,1878,0.007778362,2257,20,0.012,83.1,people tested,39589499,27245331,13535448,415,846202,51305184,South Korea,KOR,25/08/2021,18150155,0.01852916,2459020,,17788625,,1191699,,0,,0,,0,,0
KOR,Asia,South Korea,26/08/2021,245158,1841,0.007566261,2265,8,0.0118,84.9,people tested,40661200,27899866,13962470,434,1071701,51305184,South Korea,KOR,26/08/2021,18779052,0.034649677,2469318,,18211256,,1201574,,0,,0,,0,,0
KOR,Asia,South Korea,27/08/2021,246951,1793,0.007313651,2276,11,0.0115,87.1,people tested,41809083,28503325,14513941,462,1147883,51305184,South Korea,KOR,27/08/2021,19366380,0.0312757,2480579,,18753474,,1208650,,0,,0,,0,,0
KOR,Asia,South Korea,28/08/2021,248568,1617,0.006547858,2279,3,0.0115,86.6,people tested,42335989,28780137,14770126,486,526906,51305184,South Korea,KOR,28/08/2021,19627116,0.013463332,2485524,,19008584,,1214765,,0,,0,,0,,0
KOR,Asia,South Korea,29/08/2021,250051,1483,0.005966174,2284,5,0.0115,87.2,people tested,42366568,28796611,14786418,510,30579,51305184,South Korea,KOR,29/08/2021,19640810,0.000697708,2485761,,19023021,,1216976,,0,,0,,0,,0
KOR,Asia,South Korea,30/08/2021,251421,1370,0.005478882,2285,1,0.0112,88.9,people tested,43347219,29186793,15386632,538,980651,51305184,South Korea,KOR,30/08/2021,20038967,0.020271924,2504526,,19576977,,1226749,,0,,0,,0,,0
KOR,Asia,South Korea,31/08/2021,253445,2024,0.008050242,2292,7,0.011,90.9,people tested,44110534,29434955,15917363,570,763315,51305184,South Korea,KOR,31/08/2021,20292797,0.012666821,2522258,,20053120,,1242359,,0,,0,,0,,0
KOR,Asia,South Korea,01/09/2021,255401,1956,0.007717651,2303,11,0.0109,91.9,people tested,44807905,29613976,16452889,611,697371,51305184,South Korea,KOR,01/09/2021,20613465,0.01580206,2540877,,20393987,,1259576,,0,,0,,0,,0
KOR,Asia,South Korea,02/09/2021,257110,1709,0.006691438,2308,5,0.0106,94.7,people tested,45476836,29800677,16953424,667,668931,51305184,South Korea,KOR,02/09/2021,20885368,0.013190553,2561108,,20752423,,1277937,,0,,0,,0,,0
KOR,Asia,South Korea,03/09/2021,258913,1803,0.007012563,2315,7,0.0105,94.8,people tested,46393743,30034633,17653176,699,916907,51305184,South Korea,KOR,03/09/2021,21317060,0.02066959,2590172,,21191741,,1294770,,0,,0,,0,,0
KOR,Asia,South Korea,04/09/2021,260404,1491,0.005758691,2321,6,0.0104,96.4,people tested,46765186,30153773,17914487,717,371443,51305184,South Korea,KOR,04/09/2021,21477920,0.007546069,2609676,,21373794,,1303796,,0,,0,,0,,0
KOR,Asia,South Korea,05/09/2021,261778,1374,0.005276417,2327,6,0.0103,97.1,people tested,46780021,30162586,17923091,724,14835,51305184,South Korea,KOR,05/09/2021,21487877,0.000463592,2611443,,21374316,,1306385,,0,,0,,0,,0
KOR,Asia,South Korea,06/09/2021,263374,1596,0.006096769,2330,3,0.0105,95.3,people tested,48150201,30906801,18558350,750,1370180,51305184,South Korea,KOR,06/09/2021,22509701,0.047553511,2933196,,21391599,,1315705,,0,,0,,0,,0
KOR,Asia,South Korea,07/09/2021,265423,2049,0.007779811,2334,4,0.0106,94.7,people tested,49135421,31481828,18980184,789,985220,51305184,South Korea,KOR,07/09/2021,23287068,0.034534755,3113882,,21407086,,1327385,,0,,0,,0,,0
KOR,Asia,South Korea,08/09/2021,267470,2047,0.007712218,2343,9,0.0109,92,people tested,49817364,31868220,19287977,825,681943,51305184,South Korea,KOR,08/09/2021,23820682,0.022914607,3239028,,21417991,,1339663,,0,,0,,0,,0
KOR,Asia,South Korea,09/09/2021,269362,1892,0.007073691,2348,5,0.0115,87.3,people tested,50538912,32308648,19580718,855,721548,51305184,South Korea,KOR,09/09/2021,24389779,0.023890878,3369661,,21428158,,1351314,,0,,0,,0,,0
KOR,Asia,South Korea,10/09/2021,271227,1865,0.006923768,2358,10,0.0119,83.7,people tested,51599952,32961988,19999176,896,1061040,51305184,South Korea,KOR,10/09/2021,25216436,0.033893583,3581751,,21439650,,1362115,,0,,0,,0,,0
KOR,Asia,South Korea,11/09/2021,272982,1755,0.006470595,2359,1,0.0125,79.7,people tested,52131906,33290826,20212051,915,531954,51305184,South Korea,KOR,11/09/2021,25613709,0.015754526,3703855,,21442449,,1371893,,0,,0,,0,,0
KOR,Asia,South Korea,12/09/2021,274415,1433,0.00524943,2360,1,0.0127,78.8,people tested,52176998,33312919,20237994,925,45092,51305184,South Korea,KOR,12/09/2021,25645690,0.001248589,3713684,,21442777,,1374847,,0,,0,,0,,0
KOR,Asia,South Korea,13/09/2021,275910,1495,0.005447953,2367,7,0.0127,79,people tested,53421578,34141184,20661602,962,1244580,51305184,South Korea,KOR,13/09/2021,26477856,0.032448571,4115474,,21446070,,1382178,,0,,0,,0,,0
KOR,Asia,South Korea,14/09/2021,277989,2079,0.007535066,2380,13,0.0128,78.3,people tested,54239030,34743601,20886890,1007,817452,51305184,South Korea,KOR,14/09/2021,27017711,0.020388924,4379340,,21449502,,1392477,,0,,0,,0,,0
KOR,Asia,South Korea,15/09/2021,279930,1941,0.006982291,2386,6,0.0127,78.6,people tested,55046223,35120218,21327555,1047,807193,51305184,South Korea,KOR,15/09/2021,27649737,0.023393025,4541471,,21452409,,1402606,,0,,0,,0,,0
KOR,Asia,South Korea,16/09/2021,281938,2008,0.007173222,2389,3,0.0128,77.9,people tested,55781669,35551148,21642023,1080,735446,51305184,South Korea,KOR,16/09/2021,28182721,0.019276277,4730909,,21455444,,1412595,,0,,0,,0,,0
KOR,Asia,South Korea,17/09/2021,284022,2084,0.007391696,2394,5,0.013,76.8,people tested,56876934,36212464,22087648,1107,1095265,51305184,South Korea,KOR,17/09/2021,28900593,0.025472061,5089269,,21462773,,1424299,,0,,0,,0,,0
KOR,Asia,South Korea,18/09/2021,285931,1909,0.00672131,2404,10,0.0133,75.1,people tested,57455663,36605201,22278521,1127,578729,51305184,South Korea,KOR,18/09/2021,29238691,0.011698653,5321893,,21465879,,1429200,,0,,0,,0,,0
KOR,Asia,South Korea,19/09/2021,287536,1605,0.005613242,2409,5,0.0138,72.7,people tested,57503238,36626680,22304807,1140,47575,51305184,South Korea,KOR,19/09/2021,29273727,0.001198275,5333806,,21466302,,1429403,,0,,0,,0,,0
KOR,Asia,South Korea,20/09/2021,289263,1727,0.006006204,2413,4,0.0142,70.4,people tested,57547835,36656885,22319213,1161,44597,51305184,South Korea,KOR,20/09/2021,29296641,0.00078275,5355029,,21466727,,1429438,,0,,0,,0,,0
KOR,Asia,South Korea,21/09/2021,290983,1720,0.005946146,2419,6,0.015,66.6,people tested,57559298,36663626,22323921,1190,11463,51305184,South Korea,KOR,21/09/2021,29303259,0.000225896,5359525,,21467061,,1429453,,0,,0,,0,,0
KOR,Asia,South Korea,22/09/2021,292699,1716,0.005897252,2427,8,0.0154,65,people tested,57603558,36691456,22340448,1229,44260,51305184,South Korea,KOR,22/09/2021,29328357,0.000856492,5377660,,21467952,,1429589,,0,,0,,0,,0
KOR,Asia,South Korea,23/09/2021,295132,2433,0.008312294,2434,7,0.0155,64.6,people tested,58538447,37253626,22718074,1270,934889,51305184,South Korea,KOR,23/09/2021,29877126,0.018711208,5750548,,21476235,,1434538,,0,,0,,0,,0
KOR,Asia,South Korea,24/09/2021,298402,3270,0.011079788,2441,7,0.0151,66.3,people tested,59567327,37871095,23134010,1311,1028880,51305184,South Korea,KOR,24/09/2021,30492502,0.020596894,6149625,,21486096,,1439104,,0,,0,,0,,0
KOR,Asia,South Korea,25/09/2021,301172,2770,0.00928278,2450,9,0.0148,67.6,people tested,60096103,38184612,23350143,1348,528776,51305184,South Korea,KOR,25/09/2021,30802844,0.01017765,6362610,,21490634,,1440015,,0,,0,,0,,0
KOR,Asia,South Korea,26/09/2021,303553,2381,0.007905781,2456,6,0.0145,68.9,people tested,60146198,38211224,23374348,1371,50095,51305184,South Korea,KOR,26/09/2021,30836488,0.001092237,6377698,,21491252,,1440760,,0,,0,,0,,0
KOR,Asia,South Korea,27/09/2021,305842,2289,0.007540693,2464,8,0.0142,70.5,people tested,61272856,38628852,24087172,1437,1126658,51305184,South Korea,KOR,27/09/2021,31470921,0.0205741,6858485,,21498829,,1444621,,0,,0,,0,,0
KOR,Asia,South Korea,28/09/2021,308725,2883,0.009426436,2474,10,0.0137,73,people tested,62218468,38886665,24778322,1494,945612,51305184,South Korea,KOR,28/09/2021,32045207,0.018248147,7217241,,21507990,,1448030,,0,,0,,0,,0
KOR,Asia,South Korea,29/09/2021,311289,2564,0.008305126,2481,7,0.0135,73.9,people tested,62973646,39118617,25305821,1567,755178,51305184,South Korea,KOR,29/09/2021,32521127,0.014851519,7481590,,21518552,,1452377,,0,,0,,0,,0
KOR,Asia,South Korea,30/09/2021,313773,2484,0.007979723,2497,16,0.0135,74.2,people tested,63857736,39463291,25848757,1641,884090,51305184,South Korea,KOR,30/09/2021,33061328,0.016610771,7801123,,21539313,,1455972,,0,,0,,0,,0
KOR,Asia,South Korea,01/10/2021,316020,2247,0.007161228,2504,7,0.0135,74,people tested,64954666,39700435,26711119,1736,1096930,51305184,South Korea,KOR,01/10/2021,33766297,0.02132307,8147344,,21582380,,1458645,,0,,0,,0,,0
KOR,Asia,South Korea,02/10/2021,318105,2085,0.006597684,2507,3,0.0136,73.5,people tested,65485339,39825306,27118834,1770,530673,51305184,South Korea,KOR,02/10/2021,34097750,0.00981609,8338196,,21588801,,1460592,,0,,0,,0,,0
KOR,Asia,South Korea,03/10/2021,319777,1672,0.005256126,2513,6,0.0137,73.2,people tested,65522413,39828823,27152454,1803,37074,51305184,South Korea,KOR,03/10/2021,34123295,0.00074917,8349096,,21589334,,1460688,,0,,0,,0,,0
KOR,Asia,South Korea,04/10/2021,321352,1575,0.004925307,2524,11,0.0136,73.5,people tested,65758556,39854560,27363015,1890,236143,51305184,South Korea,KOR,04/10/2021,34307703,0.005404167,8376942,,21612980,,1460931,,0,,0,,0,,0
KOR,Asia,South Korea,05/10/2021,323379,2027,0.006307725,2536,12,0.0141,71,people tested,66568616,39900012,28130335,1978,810060,51305184,South Korea,KOR,05/10/2021,34994210,0.020010287,8435661,,21675013,,1463732,,0,,0,,0,,0
KOR,Asia,South Korea,06/10/2021,325804,2425,0.007498941,2544,8,0.0143,69.9,people tested,67115229,39937393,28642314,2052,546613,51305184,South Korea,KOR,06/10/2021,35454700,0.013159034,8480384,,21713592,,1466553,,0,,0,,0,,0
KOR,Asia,South Korea,07/10/2021,327976,2172,0.006666585,2554,10,0.0143,69.8,people tested,67861955,39974582,29354246,2125,746726,51305184,South Korea,KOR,07/10/2021,36106749,0.018391045,8529297,,21756888,,1469021,,0,,0,,0,,0
KOR,Asia,South Korea,08/10/2021,329925,1949,0.005942508,2560,6,0.0142,70.3,people tested,69005438,40019979,30454467,2212,1143483,51305184,South Korea,KOR,08/10/2021,37090009,0.027232028,8628623,,21815559,,1471247,,0,,0,,0,,0
KOR,Asia,South Korea,09/10/2021,331519,1594,0.004831401,2575,15,0.014,71.4,people tested,69120420,40030967,30558819,2285,114982,51305184,South Korea,KOR,09/10/2021,37181113,0.002456295,8647609,,21820018,,1471680,,0,,0,,0,,0
KOR,Asia,South Korea,10/10/2021,332816,1297,0.003912295,2583,8,0.0137,72.8,people tested,69141346,40033787,30577166,2331,20926,51305184,South Korea,KOR,10/10/2021,37196439,0.000412199,8651342,,21821598,,1471967,,0,,0,,0,,0
KOR,Asia,South Korea,11/10/2021,334163,1347,0.004047281,2594,11,0.0136,73.8,people tested,69401687,40127592,30743791,2396,260341,51305184,South Korea,KOR,11/10/2021,37301396,0.002821695,8796830,,21831340,,1472121,,0,,0,,0,,0
KOR,Asia,South Korea,12/10/2021,335742,1579,0.004725239,2605,11,0.0131,76.1,people tested,70109280,40234475,31345740,3221,707593,51305184,South Korea,KOR,12/10/2021,37776327,0.012732258,8993648,,21865117,,1474188,,0,,0,,0,,0
KOR,Asia,South Korea,13/10/2021,337679,1937,0.005769311,2618,13,0.0127,78.8,people tested,70578854,40292357,31758070,4666,469574,51305184,South Korea,KOR,13/10/2021,38099028,0.008542413,9108604,,21894950,,1476272,,0,,0,,0,,0
KOR,Asia,South Korea,14/10/2021,339361,1682,0.004981062,2626,8,0.0126,79.6,people tested,71092939,40347553,32216621,6465,514085,51305184,South Korea,KOR,14/10/2021,38461326,0.009509376,9230828,,21923052,,1477733,,0,,0,,0,,0
KOR,Asia,South Korea,15/10/2021,340978,1617,0.004764837,2644,18,0.0126,79.6,people tested,71904780,40437346,32938345,8862,811841,51305184,South Korea,KOR,15/10/2021,38996353,0.013910779,9468783,,21959835,,1479809,,0,,0,,0,,0
KOR,Asia,South Korea,16/10/2021,342396,1418,0.004158626,2660,16,0.0125,79.8,people tested,72324345,40501849,33294079,9019,419565,51305184,South Korea,KOR,16/10/2021,39241906,0.00629682,9626662,,21975139,,1480638,,0,,0,,0,,0
KOR,Asia,South Korea,17/10/2021,343445,1049,0.003063704,2668,8,0.0124,80.7,people tested,72345778,40503819,33314007,9054,21433,51305184,South Korea,KOR,17/10/2021,39256448,0.000370573,9632525,,21975667,,1481138,,0,,0,,0,,0
KOR,Asia,South Korea,18/10/2021,344518,1073,0.003124227,2689,21,0.0123,81.4,people tested,73049313,40575860,33945271,10597,703535,51305184,South Korea,KOR,18/10/2021,39707298,0.011484737,9860148,,21999416,,1482451,,0,,0,,0,,0
KOR,Asia,South Korea,19/10/2021,346088,1570,0.004557091,2698,9,0.0119,84,people tested,73535611,40613434,34393059,12741,486298,51305184,South Korea,KOR,19/10/2021,40023887,0.007973068,10006005,,22022057,,1483662,,0,,0,,0,,0
KOR,Asia,South Korea,20/10/2021,347529,1441,0.004163681,2709,11,0.0117,85.4,people tested,73932664,40682607,34717905,17119,397053,51305184,South Korea,KOR,20/10/2021,40296325,0.006806885,10099487,,22051842,,1485010,,0,,0,,0,,0
KOR,Asia,South Korea,21/10/2021,348969,1440,0.004143539,2725,16,0.0115,87,people tested,74406924,40742516,35127297,23050,474260,51305184,South Korea,KOR,21/10/2021,40617042,0.007958964,10238375,,22065525,,1485982,,0,,0,,0,,0
KOR,Asia,South Korea,22/10/2021,350476,1507,0.004318435,2745,20,0.0114,87.9,people tested,75112555,40808781,35761914,29323,705631,51305184,South Korea,KOR,22/10/2021,41053996,0.010757898,10489155,,22081896,,1487508,,0,,0,,0,,0
KOR,Asia,South Korea,23/10/2021,351899,1423,0.004060192,2766,21,0.0115,87.3,people tested,75498798,40860406,36096383,29980,386243,51305184,South Korea,KOR,23/10/2021,41281531,0.005542335,10641526,,22087723,,1488018,,0,,0,,0,,0
KOR,Asia,South Korea,24/10/2021,353089,1190,0.003381652,2773,7,0.0117,85.6,people tested,75519304,40864310,36113455,30041,20506,51305184,South Korea,KOR,24/10/2021,41294267,0.000308516,10648478,,22088010,,1488549,,0,,0,,0,,0
KOR,Asia,South Korea,25/10/2021,354355,1266,0.003585498,2788,15,0.0119,84.4,people tested,76039786,40942946,36547320,39240,520482,51305184,South Korea,KOR,25/10/2021,41589195,0.007142105,10861891,,22098927,,1489773,,0,,0,,0,,0
KOR,Asia,South Korea,26/10/2021,356305,1950,0.005502956,2797,9,0.0122,81.6,people tested,76374881,40984282,36829182,52420,335095,51305184,South Korea,KOR,26/10/2021,41775101,0.004470055,10999416,,22109304,,1491060,,0,,0,,0,,0
KOR,Asia,South Korea,27/10/2021,358412,2107,0.005913473,2808,11,0.0129,77.4,people tested,76724281,41062135,37088253,65952,349400,51305184,South Korea,KOR,27/10/2021,41985381,0.00503362,11128480,,22118300,,1492120,,0,,0,,0,,0
KOR,Asia,South Korea,28/10/2021,360536,2124,0.005926141,2817,9,0.0135,73.9,people tested,77420825,41125442,37712672,75800,696544,51305184,South Korea,KOR,28/10/2021,42341629,0.008485049,11458175,,22127867,,1493154,,0,,0,,0,,0
KOR,Asia,South Korea,29/10/2021,362639,2103,0.005832982,2830,13,0.0139,72,people tested,78193673,41186238,38415669,86253,772848,51305184,South Korea,KOR,29/10/2021,42713703,0.008787428,11845955,,22139455,,1494560,,0,,0,,0,,0
KOR,Asia,South Korea,30/10/2021,364700,2061,0.005683338,2849,19,0.0144,69.6,people tested,78592062,41222716,38774597,89747,398389,51305184,South Korea,KOR,30/10/2021,42895423,0.004254372,12058995,,22142572,,1495072,,0,,0,,0,,0
KOR,Asia,South Korea,31/10/2021,366386,1686,0.004622978,2858,9,0.0146,68.3,people tested,78616473,41225680,38796018,90054,24411,51305184,South Korea,KOR,31/10/2021,42908043,0.000294204,12070359,,22142717,,1495354,,0,,0,,0,,0
KOR,Asia,South Korea,01/11/2021,367974,1588,0.004334227,2874,16,0.0146,68.6,people tested,78853817,41309078,38915715,124889,237344,51305184,South Korea,KOR,01/11/2021,43056258,0.003454247,12155284,,22146286,,1495989,,0,,0,,0,,0
KOR,Asia,South Korea,02/11/2021,370640,2666,0.007245077,2892,18,0.0149,66.9,people tested,79041228,41351896,39003719,181939,187411,51305184,South Korea,KOR,02/11/2021,43177357,0.002812576,12217700,,22149659,,1496512,,0,,0,,0,,0
KOR,Asia,South Korea,03/11/2021,373120,2480,0.006691129,2916,24,0.0152,65.7,people tested,79240175,41417153,39080259,239755,198947,51305184,South Korea,KOR,03/11/2021,43321905,0.003347773,12268572,,22152458,,1497240,,0,,0,,0,,0
KOR,Asia,South Korea,04/11/2021,375464,2344,0.006282161,2936,20,0.0153,65.4,people tested,79470590,41478013,39205065,285267,230415,51305184,South Korea,KOR,04/11/2021,43469482,0.003406521,12347983,,22155038,,1498087,,0,,0,,0,,0
KOR,Asia,South Korea,05/11/2021,377712,2248,0.005987258,2956,20,0.0154,64.8,people tested,79763602,41549675,39368114,344220,293012,51305184,South Korea,KOR,05/11/2021,43652660,0.004213945,12453236,,22158841,,1498865,,0,,0,,0,,0
KOR,Asia,South Korea,06/11/2021,379935,2223,0.005885437,2967,11,0.0155,64.7,people tested,79894588,41595208,39431271,366701,130986,51305184,South Korea,KOR,06/11/2021,43742271,0.002052819,12493521,,22159727,,1499069,,0,,0,,0,,0
KOR,Asia,South Korea,07/11/2021,381694,1759,0.004629739,2980,13,0.0155,64.5,people tested,79901881,41597403,39435712,367464,7293,51305184,South Korea,KOR,07/11/2021,43746369,9.36851E-05,12496535,,22159788,,1499189,,0,,0,,0,,0
KOR,Asia,South Korea,08/11/2021,383407,1713,0.004487888,2998,18,0.016,62.6,people tested,80367447,41714453,39600039,552323,465566,51305184,South Korea,KOR,08/11/2021,44002992,0.005866155,12702586,,22161541,,1500328,,0,,0,,0,,0
KOR,Asia,South Korea,09/11/2021,385831,2424,0.006322263,3012,14,0.0159,63,people tested,80641189,41760663,39726542,653786,273742,51305184,South Korea,KOR,09/11/2021,44144786,0.003222372,12832139,,22163150,,1501114,,0,,0,,0,,0
KOR,Asia,South Korea,10/11/2021,388351,2520,0.006531357,3033,21,0.0159,63,people tested,80913746,41829711,39834297,750070,272557,51305184,South Korea,KOR,10/11/2021,44337980,0.004376372,12908675,,22164628,,1502463,,0,,0,,0,,0
KOR,Asia,South Korea,11/11/2021,390719,2368,0.006097577,3051,18,0.0158,63.3,people tested,81195626,41894259,39943434,858716,281880,51305184,South Korea,KOR,11/11/2021,44514669,0.003985048,13011104,,22166024,,1503829,,0,,0,,0,,0
KOR,Asia,South Korea,12/11/2021,393042,2323,0.005945449,3083,32,0.016,62.7,people tested,81568932,41972980,40093406,1003854,373306,51305184,South Korea,KOR,12/11/2021,44727494,0.004781008,13168001,,22168103,,1505334,,0,,0,,0,,0
KOR,Asia,South Korea,13/11/2021,395460,2418,0.006152014,3103,20,0.0162,61.7,people tested,81776674,42028472,40194779,1054869,207742,51305184,South Korea,KOR,13/11/2021,44849012,0.002716852,13253559,,22168544,,1505559,,0,,0,,0,,0
KOR,Asia,South Korea,14/11/2021,397466,2006,0.005072574,3115,12,0.0165,60.7,people tested,81784659,42030780,40198160,1057212,7985,51305184,South Korea,KOR,14/11/2021,44853982,0.000110816,13256304,,22168573,,1505800,,0,,0,,0,,0
KOR,Asia,South Korea,15/11/2021,399591,2125,0.005346369,3137,22,0.0168,59.5,people tested,82101380,42093361,40287248,1222606,316721,51305184,South Korea,KOR,15/11/2021,45093012,0.00532907,13331973,,22169561,,1506834,,0,,0,,0,,0
KOR,Asia,South Korea,16/11/2021,402775,3184,0.007968147,3158,21,0.0173,57.8,people tested,82324872,42127392,40335091,1364667,223492,51305184,South Korea,KOR,16/11/2021,45273203,0.003995985,13372900,,22170566,,1508203,,0,,0,,0,,0
KOR,Asia,South Korea,17/11/2021,406065,3290,0.008168332,3187,29,0.0179,56,people tested,82573453,42173379,40402125,1500691,248581,51305184,South Korea,KOR,17/11/2021,45485361,0.004686172,13406574,,22171634,,1509884,,0,,0,,0,,0
KOR,Asia,South Korea,18/11/2021,409099,3034,0.00747171,3215,28,0.0183,54.7,people tested,82810809,42218794,40462944,1632158,237356,51305184,South Korea,KOR,18/11/2021,45670093,0.004061351,13456625,,22172800,,1511291,,0,,0,,0,,0
KOR,Asia,South Korea,19/11/2021,412311,3212,0.0078514,3244,29,0.0188,53.3,people tested,83094796,42268836,40540999,1788461,283987,51305184,South Korea,KOR,19/11/2021,45881740,0.004634258,13525590,,22174550,,1512916,,0,,0,,0,,0
